"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
8427,844500,168407,-0.0348,-0.0522,-1.0266,NA,28,NA,26,-0.325195,0.975586,-0.975586,87,-32,NA,106,NA,560,NA,0.026,NA,-0.174,NA,0.111,NA,158.410004,431.819946,2829.55957,31.140476,-2006,291,0,NA,121.356483,12,6,33,36,13,39,38,NA,NA,NA,15,1,3.6,2.4,-10.2,2,NA,NA,NA,-0.5,-0.2,0.4,-0.1,-0.4,NA,NA,NA,19.52,14.56,28.352001,34.112003,50.272003,NA,NA,NA,-1.344,1.536,3.744,7.104,0.352,NA,NA,NA,822,42,2,2.98352,NA,NA,37379000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8428,844600,168407,-0.029,-0.0203,-0.9715,4040,NA,NA,NA,-0.650391,1.300781,-0.975586,87,-35,NA,105,NA,560,NA,0.078,NA,-0.174,NA,0.052,NA,NA,405.137238,2801.644531,NA,-1965,311,0,296,NA,NA,NA,33,36,13,39,38,NA,NA,NA,NA,1,3.6,2.4,-10,1.9,NA,NA,NA,-0.5,-0.2,0.4,-0.5,-0.5,NA,NA,NA,19.584002,14.816001,28.544001,32.960003,50.464001,NA,NA,NA,-1.408,1.568,3.744,6.944,0.224,NA,NA,NA,835,19,2,NA,3.719618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8429,844700,168407,-0.0116,-0.029,-0.9657,NA,NA,NA,NA,0.325195,0.650391,-1.300781,87,-36,NA,107,NA,576,NA,0.084,NA,-0.145,NA,0.033,NA,NA,251.479874,3047.999023,NA,-1935,329,0,NA,NA,NA,NA,33,40,36,13,39,38,NA,NA,NA,0.9,1.5,3.7,2.7,-9.7,2,NA,NA,-0.5,0,-0.2,0.3,-0.6,-0.4,NA,NA,19.68,5.6,15.360001,28.960001,31.232002,50.784004,NA,NA,-1.536,-1.056,1.6,3.712,6.848,0.032,NA,NA,1112,30,2,NA,3.671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8430,844800,168407,-0.0203,-0.0464,-0.9947,NA,NA,NA,NA,0,-0.325195,-0.975586,87,-37,NA,107,NA,576,NA,0.145,NA,-0.145,NA,0.033,NA,NA,239.307404,3084.614258,NA,-1941,263,0,NA,NA,NA,NA,33,40,36,13,39,38,NA,NA,NA,0.9,1.5,3.8,2.7,-9.7,2,NA,NA,-0.5,0,-0.3,0.3,-0.5,-0.4,NA,NA,19.744001,5.728,15.648001,29.184002,30.560001,50.944004,NA,NA,-1.568,-1.056,1.472,3.68,6.752,-0.096,NA,NA,1142,4,0,NA,3.628472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8431,844900,168407,-0.0116,-0.0319,-1.0034,NA,NA,NA,NA,0,-0.650391,-1.300781,74,-36,NA,108,NA,567,NA,0.243,NA,-0.044,NA,0.047,NA,NA,337.839935,2773.679443,NA,-1884,204,0,NA,NA,NA,NA,33,40,36,13,39,38,NA,NA,NA,0.8,1.6,3.8,2.8,-9.6,1.9,NA,NA,-0.5,0,-0.3,0.3,-0.3,-0.5,NA,NA,19.808001,5.856,15.904,29.408001,29.632002,51.200001,NA,NA,-1.664,-1.056,1.504,3.648,6.752,-0.224,NA,NA,888,10,2,NA,3.572049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8432,845000,168407,-0.0377,-0.0522,-0.9918,NA,NA,NA,NA,0,-0.325195,-1.300781,74,-35,NA,108,NA,562,NA,0.306,NA,-0.029,NA,0.067,NA,NA,304.819916,2727.958984,NA,-1828,121,0,NA,NA,NA,NA,33,40,36,39,13,38,NA,NA,NA,0.7,2.9,3.8,-9.4,2.9,1.8,NA,NA,-0.5,0,-0.2,-0.6,0.2,-0.4,NA,NA,19.904001,6.336,16.480001,28.224001,29.920002,51.520004,NA,NA,-1.76,-0.992,1.632,6.432,3.488,-0.384,NA,NA,899,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8433,845100,168407,0,-0.0551,-0.9454,4039,NA,NA,NA,-0.975586,-1.300781,-1.300781,74,-36,NA,107,NA,562,NA,0.311,NA,-0.029,NA,0.067,NA,NA,759.479736,3566.158203,NA,-2702,75,0,550,NA,NA,NA,33,40,36,39,13,38,NA,NA,NA,0.6,2.1,3.8,-9.2,2.9,1.9,NA,NA,-0.5,0,-0.1,-0.7,0.2,-0.3,NA,NA,19.872002,6.4,16.768002,27.712002,30.144001,51.712002,NA,NA,-1.888,-1.056,1.728,6.272,3.488,-0.416,NA,NA,863,59,1,NA,3.602431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8434,845200,168407,0,-0.0029,-0.9628,NA,NA,NA,NA,-0.325195,-1.300781,-1.300781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.479736,3637.279053,NA,-2738,93,0,NA,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,0.5,2.3,3.7,-9.1,2.9,1.9,4,NA,-0.5,0,-0.1,-0.9,0.2,-0.2,-0.3,NA,19.904001,7.872,17.056002,27.040001,30.400002,51.872002,58.176003,NA,-1.952,-1.76,1.728,6.048,3.456,-0.352,1.376,NA,899,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8435,845300,168407,-0.0174,-0.0174,-1.0034,NA,NA,NA,NA,NA,NA,NA,74,-35,NA,107,NA,556,NA,0.306,NA,-0.035,NA,0.056,NA,NA,845.839905,3931.919189,NA,-2971,131,0,NA,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,0.3,2.7,3.7,-8.9,2.9,1.9,4.2,NA,-0.5,-0.4,0,-0.8,0.2,-0.2,-0.3,NA,20,5.824,17.632,25.664001,30.848001,52.288002,58.912003,NA,-2.08,-1.824,1.856,5.888,3.36,-0.448,1.152,NA,960,106,1,NA,3.4375,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8436,845400,168407,-0.0058,-0.0319,-0.9947,NA,NA,NA,NA,0.325195,-0.975586,-1.625977,74,-32,NA,106,NA,545,NA,0.317,NA,-0.065,NA,0.072,NA,NA,960.139893,3997.959717,NA,-3119,151,0,NA,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,0.2,2.8,3.7,-8.7,2.9,1.9,4.2,NA,-0.5,-0.4,0,-1,0.1,-0.2,-0.4,NA,20,6.528,17.92,25.056002,31.072002,52.416004,59.264004,NA,-2.144,-1.856,1.856,5.568,3.264,-0.576,0.992,NA,878,161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8437,845500,168407,0.0551,-0.0522,-0.9802,NA,28,NA,27,0,0,-1.951172,0,-31,NA,144,NA,587,NA,-0.027,NA,-0.111,NA,0.099,NA,158.039993,1727.219849,4180.838867,31.140446,-3977,185,0,NA,121.356483,12,6,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,160,1,3.173848,NA,NA,37380000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8438,845600,168407,0.0725,-0.0406,-0.9889,4040,NA,NA,NA,-0.325195,0,-1.951172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122.699951,4180.838867,NA,-3373,213,0,359,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,-0.1,2.2,3.6,-8.3,2.9,1.9,4.1,NA,-0.5,-0.1,-0.1,-1.1,-0.1,-0.2,-0.7,NA,20,6.272,18.784,23.168001,31.808001,52.864002,60.224003,NA,-2.368,-1.92,1.696,5.088,2.848,-0.8,0.352,NA,807,160,1,NA,3.572049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8439,845700,168407,0.0783,-0.0377,-0.9947,NA,NA,NA,NA,0,-0.650391,-1.625977,0,-81,NA,77,NA,561,NA,0.003,NA,-0.223,NA,0.131,NA,NA,1176.040283,4196.078613,NA,-3434,241,0,NA,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,-0.1,2.2,3.5,-8.2,2.9,1.9,4.1,NA,-0.5,-0.2,-0.1,-1.4,0,-0.2,-0.7,NA,20,6.464,19.040001,22.496,32.064003,52.992004,60.544003,NA,-2.432,-1.92,1.696,4.608,3.04,-0.928,0.192,NA,761,160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8440,845800,168407,0.0638,-0.0464,-0.9744,NA,NA,NA,NA,-0.325195,-0.325195,-1.625977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.560486,4216.397949,NA,-2905,269,0,NA,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,-0.3,2,3.3,-8.1,2.8,1.8,4.1,NA,-0.5,-0.1,-0.1,-1.4,0,-0.2,-0.8,NA,20,5.696,19.296001,21.920002,32.288002,53.120003,60.864002,NA,-2.496,-1.92,1.664,4.48,2.976,-1.024,0.032,NA,1310,145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8441,845900,168407,0.145,-0.0493,-0.9773,4043,NA,NA,NA,-0.650391,1.300781,-2.276367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.000793,3606.797607,NA,-2311,290,0,317,NA,NA,NA,33,40,36,39,13,38,41,NA,NA,-0.4,1.9,2.9,-8,2.8,1.8,4,NA,-0.5,0,-0.2,-1.4,-0.2,-0.2,-0.8,NA,19.936001,5.408,19.776001,20.704,32.800003,53.472004,61.472004,NA,-2.656,-1.856,1.568,4.096,2.528,-1.184,-0.32,NA,1295,145,1,NA,3.884549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8442,846000,168407,0.1537,-0.0261,-0.9889,NA,NA,NA,NA,-0.325195,1.300781,-2.601562,0,37,NA,187,NA,564,NA,0.095,NA,-0.269,NA,-0.027,NA,NA,506.150055,3997.957275,NA,-2665,313,0,NA,NA,NA,NA,33,40,36,39,13,42,38,41,NA,-0.5,1.8,2.7,-8.1,2.7,-10.6,1.7,3.9,-0.5,0,-0.1,-1.3,-0.2,-0.2,-0.2,-0.8,19.904001,5.184,20,20.032001,33.024002,38.656002,53.600002,61.760002,-2.752,-1.856,1.568,4.096,2.464,5.664,-1.312,-0.512,1332,145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8443,846100,168407,0.1595,-0.0377,-0.9976,4042,NA,NA,NA,-0.325195,0.650391,-1.625977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.251526,4119.877441,NA,-2834,317,0,324,NA,NA,NA,33,40,39,36,13,42,38,41,NA,-0.6,1.8,-8.2,2.5,2.6,-10.5,1.7,3.8,-0.4,-0.2,-1.3,-0.2,-0.2,-0.6,-0.2,-0.8,19.84,5.184,19.424002,20.192001,33.248001,38.400002,53.728004,62.080002,-2.816,-1.92,4.064,1.536,2.4,5.408,-1.44,-0.672,1285,145,1,NA,4.153646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8444,846200,168407,0.1508,-0.0232,-0.9976,NA,NA,NA,NA,0,0,-1.951172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.221008,4140.196777,NA,-2941,338,0,NA,NA,NA,NA,33,40,39,36,13,42,38,41,NA,-0.6,1.7,-8.2,2.3,2.6,-10.6,1.7,3.8,-0.4,-0.1,-1.2,-0.2,-0.2,-0.6,-0.2,-0.8,19.808001,5.056,18.816,20.384001,33.440002,37.600002,53.856003,62.336002,-2.912,-1.888,4.096,1.504,2.336,5.312,-1.536,-0.896,1198,145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8445,846300,168407,0.1566,-0.058,-0.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478.299683,3947.159668,NA,-3611,359,0,NA,NA,NA,NA,36,40,39,33,13,42,38,NA,NA,1.6,1.4,-8.5,-1,2.2,-10.7,1.4,NA,-0.2,-0.3,-1.1,-0.4,-0.3,-0.7,-0.2,NA,20.672001,5.344,17.504002,19.648001,33.824001,36.032001,54.048004,NA,1.44,-2.016,3.936,-3.072,2.176,4.96,-1.728,NA,335,149,1,NA,4.466146,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
